date,station_code,station_name,car,bus,city
2017-02-26,190,동서울,62008,904,서울
2017-02-26,216,횡성,4603,40,횡성
2017-02-26,227,군산,8729,45,군산
2017-02-26,228,동군산,6075,46,군산
2017-02-26,244,서부산,31859,215,부산
2017-02-26,253,서서울,84642,900,서울
2017-02-26,261,동광주,23243,190,광주
2017-02-26,270,서순천,2829,21,순천
2017-02-26,271,순천,13138,102,순천
2017-02-26,272,광양,7947,82,광양
2017-02-26,273,동광양,2703,12,광양
2017-02-26,275,옥곡,4614,45,광양
2017-02-26,276,진월,1199,11,광양
2017-02-26,294,북창원,4708,40,창원
2017-02-26,509,목포,16712,149,목포
2017-02-26,510,양양,1566,11,양양
2017-02-26,515,북통영,5269,29,통영
2017-02-26,516,통영,15475,121,통영
2017-02-26,517,양평,3027,36,양평
2017-02-26,519,남대구,23560,218,대구
2017-02-26,553,동광산,16727,130,광주
2017-02-26,554,동홍천,16229,63,홍천
2017-02-26,556,동순천,9155,49,순천
2017-02-26,557,황전,2021,24,순천
2017-02-26,569,북광주,6676,79,광주
2017-02-26,580,북강릉,6867,31,강릉
2017-02-26,581,옥계,1945,15,속초
2017-02-26,582,망상,3174,26,속초
2017-02-26,584,남강릉,2758,27,강릉
2017-02-26,585,하조대,4145,25,양양
2017-02-26,590,동전주,7244,35,전주
2017-02-26,701,북양양,1060,3,양양
2017-02-26,702,속초,2777,18,속초
2017-02-26,735,남양평,708,3,양평
2017-02-26,987,남순천,9420,82,순천
2017-02-27,13,순천만,2123,72,순천
2017-02-27,101,서울,93972,3105,서울
2017-02-27,127,서대구,37288,1690,대구
2017-02-27,129,북대구,31331,1007,대구
2017-02-27,133,건천,2128,137,경주
2017-02-27,135,경주,11196,580,경주
2017-02-27,140,부산,32303,1263,부산
2017-02-27,146,동창원,10671,529,창원
2017-02-27,150,북부산,32267,667,부산
2017-02-27,158,전주,6936,273,전주
2017-02-27,159,서전주,5348,252,전주
2017-02-27,167,광주,16859,612,광주
2017-02-27,174,춘천,13926,294,춘천
2017-02-27,179,홍천,5183,161,홍천
2017-02-27,181,새말,3476,144,횡성
2017-02-27,182,둔내,2096,54,횡성
2017-02-27,183,면온,1687,30,평창
2017-02-27,184,대관령,4555,89,평창
2017-02-27,186,속사,518,12,평창
2017-02-27,187,진부,2271,61,평창
2017-02-27,189,강릉,10834,249,강릉
2017-02-27,190,동서울,59088,3306,서울
2017-02-27,216,횡성,3438,116,횡성
2017-02-27,227,군산,5209,149,군산
2017-02-27,228,동군산,3893,150,군산
2017-02-27,244,서부산,28188,933,부산
2017-02-27,253,서서울,87644,3582,서울
2017-02-27,261,동광주,18618,537,광주
2017-02-27,270,서순천,2702,89,순천
2017-02-27,271,순천,10306,302,순천
2017-02-27,272,광양,4928,184,광양
2017-02-27,273,동광양,2519,48,광양
2017-02-27,275,옥곡,3322,107,광양
2017-02-27,276,진월,1367,32,광양
2017-02-27,294,북창원,4662,188,창원
2017-02-27,509,목포,13215,419,목포
2017-02-27,510,양양,1055,30,양양
2017-02-27,515,북통영,3335,63,통영
2017-02-27,516,통영,9100,285,통영
2017-02-27,517,양평,3505,151,양평
2017-02-27,519,남대구,25025,1035,대구
2017-02-27,553,동광산,17089,387,광주
2017-02-27,554,동홍천,8076,89,홍천
2017-02-27,556,동순천,4837,119,순천
2017-02-27,557,황전,1249,31,순천
2017-02-27,569,북광주,6697,353,광주
2017-02-27,580,북강릉,4230,108,강릉
2017-02-27,581,옥계,1259,38,속초
2017-02-27,582,망상,2194,44,속초
2017-02-27,584,남강릉,2413,121,강릉
2017-02-27,585,하조대,2569,68,양양
2017-02-27,590,동전주,4023,60,전주
2017-02-27,701,북양양,561,22,양양
2017-02-27,702,속초,1901,60,속초
2017-02-27,735,남양평,602,8,양평
2017-02-27,987,남순천,8224,193,순천
2017-02-28,13,순천만,2097,79,순천
2017-02-28,101,서울,93572,3380,서울
2017-02-28,127,서대구,37008,1904,대구
2017-02-28,129,북대구,31612,1084,대구
2017-02-28,133,건천,1936,110,경주
2017-02-28,135,경주,11533,551,경주
2017-02-28,140,부산,32631,1315,부산
2017-02-28,146,동창원,11194,498,창원
2017-02-28,150,북부산,32603,706,부산
2017-02-28,158,전주,7682,275,전주
2017-02-28,159,서전주,5934,236,전주
2017-02-28,167,광주,16856,662,광주
2017-02-28,174,춘천,13675,372,춘천
2017-02-28,179,홍천,5597,184,홍천
2017-02-28,181,새말,3501,136,횡성
2017-02-28,182,둔내,1819,50,횡성
2017-02-28,183,면온,1422,35,평창
2017-02-28,184,대관령,4381,88,평창
2017-02-28,186,속사,494,12,평창
2017-02-28,187,진부,2275,75,평창
2017-02-28,189,강릉,10587,269,강릉
2017-02-28,190,동서울,58401,3378,서울
2017-02-28,216,횡성,3628,136,횡성
2017-02-28,227,군산,5302,133,군산
2017-02-28,228,동군산,4356,164,군산
2017-02-28,244,서부산,27922,959,부산
2017-02-28,253,서서울,87114,3698,서울
2017-02-28,261,동광주,18549,561,광주
2017-02-28,270,서순천,3017,80,순천
2017-02-28,271,순천,11049,330,순천
2017-02-28,272,광양,5322,213,광양
2017-02-28,273,동광양,2865,66,광양
2017-02-28,275,옥곡,3563,113,광양
2017-02-28,276,진월,1475,37,광양
2017-02-28,294,북창원,4925,207,창원
2017-02-28,509,목포,14819,412,목포
2017-02-28,510,양양,1147,35,양양
2017-02-28,515,북통영,3618,96,통영
2017-02-28,516,통영,10342,313,통영
2017-02-28,517,양평,3247,150,양평
2017-02-28,519,남대구,24947,993,대구
2017-02-28,553,동광산,16930,449,광주
2017-02-28,554,동홍천,7762,96,홍천
2017-02-28,556,동순천,5304,103,순천
2017-02-28,557,황전,1306,37,순천
2017-02-28,569,북광주,6818,326,광주
2017-02-28,580,북강릉,4100,124,강릉
2017-02-28,581,옥계,1276,48,속초
2017-02-28,582,망상,2181,59,속초
2017-02-28,584,남강릉,2429,122,강릉
2017-02-28,585,하조대,2552,66,양양
2017-02-28,590,동전주,3881,77,전주
2017-02-28,701,북양양,543,34,양양
2017-02-28,702,속초,2028,66,속초
2017-02-28,735,남양평,586,17,양평
2017-02-28,987,남순천,8031,208,순천
2017-03-01,13,순천만,2223,62,순천
2017-03-01,101,서울,87474,2340,서울
2017-03-01,127,서대구,33498,1120,대구
2017-03-01,129,북대구,28396,670,대구
2017-03-01,133,건천,2204,77,경주
2017-03-01,135,경주,15277,360,경주
2017-03-01,140,부산,31051,895,부산
2017-03-01,146,동창원,9345,271,창원
2017-03-01,150,북부산,29576,450,부산
2017-03-01,158,전주,7848,174,전주
2017-03-01,159,서전주,6139,160,전주
2017-03-01,167,광주,19036,391,광주
2017-03-01,174,춘천,14056,261,춘천
2017-03-01,179,홍천,5301,123,홍천
2017-03-01,181,새말,3619,91,횡성
2017-03-01,182,둔내,2293,36,횡성
2017-03-01,183,면온,1811,18,평창
2017-03-01,184,대관령,4013,66,평창
2017-03-01,186,속사,1064,15,평창
2017-03-01,187,진부,2248,58,평창
2017-03-01,189,강릉,11587,181,강릉
2017-03-01,190,동서울,54976,2067,서울
2017-03-01,216,횡성,3323,81,횡성
2017-03-01,227,군산,7164,73,군산
2017-03-01,228,동군산,5998,83,군산
2017-03-01,244,서부산,27873,484,부산
2017-03-01,253,서서울,76323,1908,서울
2017-03-01,261,동광주,21368,352,광주
2017-03-01,270,서순천,3081,55,순천
2017-03-01,271,순천,11825,210,순천
2017-03-01,272,광양,5980,125,광양
2017-03-01,273,동광양,2721,36,광양
2017-03-01,275,옥곡,4046,75,광양
2017-03-01,276,진월,1068,18,광양
2017-03-01,294,북창원,4603,109,창원
2017-03-01,509,목포,15662,315,목포
2017-03-01,510,양양,1096,20,양양
2017-03-01,515,북통영,4213,64,통영
2017-03-01,516,통영,12020,208,통영
2017-03-01,517,양평,2410,81,양평
2017-03-01,519,남대구,23307,670,대구
2017-03-01,553,동광산,17458,303,광주
2017-03-01,554,동홍천,9922,73,홍천
2017-03-01,556,동순천,6367,66,순천
2017-03-01,557,황전,1669,25,순천
2017-03-01,569,북광주,6818,230,광주
2017-03-01,580,북강릉,4855,86,강릉
2017-03-01,581,옥계,1204,21,속초
2017-03-01,582,망상,2199,40,속초
2017-03-01,584,남강릉,2226,96,강릉
2017-03-01,585,하조대,2548,49,양양
2017-03-01,590,동전주,5634,48,전주
2017-03-01,701,북양양,563,8,양양
2017-03-01,702,속초,1824,42,속초
2017-03-01,735,남양평,598,7,양평
2017-03-01,987,남순천,9213,143,순천
2017-03-02,13,순천만,1838,79,순천
2017-03-02,101,서울,85041,3217,서울
2017-03-02,127,서대구,33285,1702,대구
2017-03-02,129,북대구,28008,947,대구
2017-03-02,133,건천,1626,121,경주
2017-03-02,135,경주,8067,598,경주
2017-03-02,140,부산,28682,1255,부산
2017-03-02,146,동창원,10151,547,창원
2017-03-02,150,북부산,29712,627,부산
2017-03-02,158,전주,5754,274,전주
2017-03-02,159,서전주,4585,258,전주
2017-03-02,167,광주,13816,620,광주
2017-03-02,174,춘천,11004,363,춘천
2017-03-02,179,홍천,4442,145,홍천
2017-03-02,181,새말,2582,128,횡성
2017-03-02,182,둔내,1377,45,횡성
2017-03-02,183,면온,720,22,평창
2017-03-02,184,대관령,2823,68,평창
2017-03-02,186,속사,385,6,평창
2017-03-02,187,진부,1677,63,평창
2017-03-02,189,강릉,7392,221,강릉
2017-03-02,190,동서울,50028,3294,서울
2017-03-02,216,횡성,2552,107,횡성
2017-03-02,227,군산,3778,116,군산
2017-03-02,228,동군산,3149,156,군산
2017-03-02,244,서부산,24686,879,부산
2017-03-02,253,서서울,80680,3707,서울
2017-03-02,261,동광주,15930,518,광주
2017-03-02,270,서순천,2429,77,순천
2017-03-02,271,순천,8475,281,순천
2017-03-02,272,광양,4125,177,광양
2017-03-02,273,동광양,2224,61,광양
2017-03-02,275,옥곡,2721,109,광양
2017-03-02,276,진월,1153,42,광양
2017-03-02,294,북창원,4352,180,창원
2017-03-02,509,목포,11515,383,목포
2017-03-02,510,양양,787,22,양양
2017-03-02,515,북통영,2517,61,통영
2017-03-02,516,통영,6923,281,통영
2017-03-02,517,양평,2629,138,양평
2017-03-02,519,남대구,23065,941,대구
2017-03-02,553,동광산,15403,389,광주
2017-03-02,554,동홍천,4301,94,홍천
2017-03-02,556,동순천,3242,105,순천
2017-03-02,557,황전,1070,39,순천
2017-03-02,569,북광주,5789,318,광주
2017-03-02,580,북강릉,2679,82,강릉
2017-03-02,581,옥계,868,28,속초
2017-03-02,582,망상,1622,50,속초
2017-03-02,584,남강릉,1814,89,강릉
2017-03-02,585,하조대,1516,70,양양
2017-03-02,590,동전주,2487,55,전주
2017-03-02,701,북양양,328,15,양양
2017-03-02,702,속초,1441,63,속초
2017-03-02,735,남양평,525,16,양평
2017-03-02,987,남순천,6829,176,순천
2017-03-03,13,순천만,1962,85,순천
2017-03-03,101,서울,89370,3381,서울
2017-03-03,127,서대구,35110,1875,대구
2017-03-03,129,북대구,29656,992,대구
2017-03-03,133,건천,1840,133,경주
2017-03-03,135,경주,9798,578,경주
2017-03-03,140,부산,30093,1307,부산
2017-03-03,146,동창원,11100,547,창원
2017-03-03,150,북부산,30514,674,부산
2017-03-03,158,전주,6824,310,전주
2017-03-03,159,서전주,5498,257,전주
2017-03-03,167,광주,15459,653,광주
2017-03-03,174,춘천,12236,380,춘천
2017-03-03,179,홍천,5114,177,홍천
2017-03-03,181,새말,3201,145,횡성
2017-03-03,182,둔내,1515,48,횡성
2017-03-03,183,면온,933,31,평창
2017-03-03,184,대관령,3736,87,평창
2017-03-03,186,속사,461,13,평창
2017-03-03,187,진부,2090,71,평창
2017-03-03,189,강릉,9001,256,강릉
2017-03-03,190,동서울,55036,3320,서울
2017-03-03,216,횡성,3248,136,횡성
2017-03-03,227,군산,4609,135,군산
2017-03-03,228,동군산,3753,134,군산
2017-03-03,244,서부산,26158,918,부산
2017-03-03,253,서서울,86037,3808,서울
2017-03-03,261,동광주,16978,539,광주
2017-03-03,270,서순천,2728,96,순천
2017-03-03,271,순천,9732,326,순천
2017-03-03,272,광양,5190,202,광양
2017-03-03,273,동광양,2933,63,광양
2017-03-03,275,옥곡,3236,114,광양
2017-03-03,276,진월,1475,37,광양
2017-03-03,294,북창원,4816,198,창원
2017-03-03,509,목포,14184,418,목포
2017-03-03,510,양양,936,30,양양
2017-03-03,515,북통영,2934,86,통영
2017-03-03,516,통영,9346,318,통영
2017-03-03,517,양평,2748,166,양평
2017-03-03,519,남대구,24369,1057,대구
2017-03-03,553,동광산,15932,417,광주
2017-03-03,554,동홍천,5549,128,홍천
2017-03-03,556,동순천,4295,109,순천
2017-03-03,557,황전,1168,43,순천
2017-03-03,569,북광주,6361,371,광주
2017-03-03,580,북강릉,3025,91,강릉
2017-03-03,581,옥계,1054,60,속초
2017-03-03,582,망상,1945,66,속초
2017-03-03,584,남강릉,2124,134,강릉
2017-03-03,585,하조대,1792,84,양양
2017-03-03,590,동전주,2978,74,전주
2017-03-03,701,북양양,421,20,양양
2017-03-03,702,속초,1574,60,속초
2017-03-03,735,남양평,574,9,양평
2017-03-03,987,남순천,7785,216,순천
2017-03-04,13,순천만,2388,66,순천
2017-03-04,101,서울,94229,2130,서울
2017-03-04,127,서대구,37759,1086,대구
2017-03-04,129,북대구,30364,588,대구
2017-03-04,133,건천,2215,78,경주
2017-03-04,135,경주,14535,342,경주
2017-03-04,140,부산,32377,838,부산
2017-03-04,146,동창원,10893,297,창원
2017-03-04,150,북부산,32138,430,부산
2017-03-04,158,전주,7825,169,전주
2017-03-04,159,서전주,6052,158,전주
2017-03-04,167,광주,19127,382,광주
2017-03-04,174,춘천,14752,230,춘천
2017-03-04,179,홍천,5674,116,홍천
2017-03-04,181,새말,4236,79,횡성
2017-03-04,182,둔내,2159,32,횡성
2017-03-04,183,면온,1572,22,평창
2017-03-04,184,대관령,5126,80,평창
2017-03-04,186,속사,609,6,평창
2017-03-04,187,진부,2412,50,평창
2017-03-04,189,강릉,11664,180,강릉
2017-03-04,190,동서울,63395,1790,서울
2017-03-04,216,횡성,3460,67,횡성
2017-03-04,227,군산,6839,80,군산
2017-03-04,228,동군산,5502,86,군산
2017-03-04,244,서부산,29117,444,부산
2017-03-04,253,서서울,86311,1891,서울
2017-03-04,261,동광주,23027,333,광주
2017-03-04,270,서순천,3053,54,순천
2017-03-04,271,순천,12485,199,순천
2017-03-04,272,광양,6199,91,광양
2017-03-04,273,동광양,3089,41,광양
2017-03-04,275,옥곡,4200,63,광양
2017-03-04,276,진월,1149,12,광양
2017-03-04,294,북창원,5221,130,창원
2017-03-04,509,목포,16199,293,목포
2017-03-04,510,양양,1306,18,양양
2017-03-04,515,북통영,4085,59,통영
2017-03-04,516,통영,13072,189,통영
2017-03-04,517,양평,2796,77,양평
2017-03-04,519,남대구,26197,658,대구
2017-03-04,553,동광산,18902,302,광주
2017-03-04,554,동홍천,8471,69,홍천
2017-03-04,556,동순천,6098,84,순천
2017-03-04,557,황전,1662,32,순천
2017-03-04,569,북광주,7555,196,광주
2017-03-04,580,북강릉,5000,69,강릉
2017-03-04,581,옥계,1343,29,속초
2017-03-04,582,망상,2570,33,속초
2017-03-04,584,남강릉,2403,69,강릉
2017-03-04,585,하조대,2766,55,양양
2017-03-04,590,동전주,5462,58,전주
2017-03-04,701,북양양,572,5,양양
2017-03-04,702,속초,2307,42,속초
2017-03-04,735,남양평,656,8,양평
2017-03-04,987,남순천,10195,136,순천
2017-03-05,13,순천만,2407,20,순천
2017-03-05,101,서울,83148,1078,서울
2017-03-05,127,서대구,34304,327,대구
2017-03-05,129,북대구,26251,202,대구
2017-03-05,133,건천,2607,23,경주
2017-03-05,135,경주,17383,150,경주
2017-03-05,140,부산,29009,302,부산
2017-03-05,146,동창원,8935,95,창원
2017-03-05,150,북부산,27970,208,부산
2017-03-05,158,전주,7899,70,전주
2017-03-05,159,서전주,5720,65,전주
2017-03-05,167,광주,19332,154,광주
2017-03-05,174,춘천,13349,110,춘천
2017-03-05,179,홍천,5607,48,홍천
2017-03-05,181,새말,3990,52,횡성
2017-03-05,182,둔내,3796,24,횡성
2017-03-05,183,면온,2801,13,평창
2017-03-05,184,대관령,5632,37,평창
2017-03-05,186,속사,1621,7,평창
2017-03-05,187,진부,2535,33,평창
2017-03-05,189,강릉,11953,102,강릉
2017-03-05,190,동서울,50799,920,서울
2017-03-05,216,횡성,3463,42,횡성
2017-03-05,227,군산,7535,38,군산
2017-03-05,228,동군산,5280,44,군산
2017-03-05,244,서부산,28386,209,부산
2017-03-05,253,서서울,77149,920,서울
2017-03-05,261,동광주,21628,171,광주
2017-03-05,270,서순천,2784,25,순천
2017-03-05,271,순천,11863,75,순천
2017-03-05,272,광양,7218,71,광양
2017-03-05,273,동광양,2438,18,광양
2017-03-05,275,옥곡,4727,36,광양
2017-03-05,276,진월,1229,9,광양
2017-03-05,294,북창원,4486,41,창원
2017-03-05,509,목포,15941,130,목포
2017-03-05,510,양양,1262,17,양양
2017-03-05,515,북통영,4510,31,통영
2017-03-05,516,통영,13348,103,통영
2017-03-05,517,양평,2442,39,양평
2017-03-05,519,남대구,22843,222,대구
2017-03-05,553,동광산,16314,125,광주
2017-03-05,554,동홍천,13131,44,홍천
2017-03-05,556,동순천,7679,49,순천
2017-03-05,557,황전,2098,24,순천
2017-03-05,569,북광주,6389,75,광주
2017-03-05,580,북강릉,5463,28,강릉
2017-03-05,581,옥계,1235,9,속초
2017-03-05,582,망상,2559,26,속초
2017-03-05,584,남강릉,2238,24,강릉
2017-03-05,585,하조대,3069,23,양양
2017-03-05,590,동전주,5789,31,전주
2017-03-05,701,북양양,720,2,양양
2017-03-05,702,속초,2008,13,속초
2017-03-05,735,남양평,606,3,양평
2017-03-05,987,남순천,9049,80,순천
2017-03-06,13,순천만,1909,86,순천
2017-03-06,101,서울,88720,3079,서울
2017-03-06,127,서대구,34625,1708,대구
2017-03-06,129,북대구,29747,987,대구
2017-03-06,133,건천,1559,122,경주
2017-03-06,135,경주,8081,523,경주
2017-03-06,140,부산,29796,1255,부산
2017-03-06,146,동창원,10522,549,창원
2017-03-06,150,북부산,30688,622,부산
2017-03-06,158,전주,6061,263,전주
2017-03-06,159,서전주,4809,226,전주
2017-03-06,167,광주,14857,594,광주
2017-03-06,174,춘천,11585,347,춘천
2017-03-06,179,홍천,4378,166,홍천
2017-03-06,181,새말,2919,134,횡성
2017-03-06,182,둔내,1428,64,횡성
2017-03-06,183,면온,842,20,평창
2017-03-06,184,대관령,3012,98,평창
2017-03-06,186,속사,396,9,평창
2017-03-06,187,진부,1717,71,평창
2017-03-06,189,강릉,7909,231,강릉
2017-03-06,190,동서울,52187,3197,서울
2017-03-06,216,횡성,2718,119,횡성
2017-03-06,227,군산,3846,140,군산
2017-03-06,228,동군산,3292,126,군산
2017-03-06,244,서부산,25785,970,부산
2017-03-06,253,서서울,84227,3588,서울
2017-03-06,261,동광주,16791,472,광주
2017-03-06,270,서순천,2399,89,순천
2017-03-06,271,순천,8677,291,순천
2017-03-06,272,광양,4258,168,광양
2017-03-06,273,동광양,2336,53,광양
2017-03-06,275,옥곡,2709,96,광양
2017-03-06,276,진월,1191,43,광양
2017-03-06,294,북창원,4521,185,창원
2017-03-06,509,목포,11781,352,목포
2017-03-06,510,양양,777,20,양양
2017-03-06,515,북통영,2642,76,통영
2017-03-06,516,통영,7120,269,통영
2017-03-06,517,양평,3161,140,양평
2017-03-06,519,남대구,23984,1053,대구
2017-03-06,553,동광산,15953,365,광주
2017-03-06,554,동홍천,4605,91,홍천
2017-03-06,556,동순천,3579,102,순천
2017-03-06,557,황전,1086,33,순천
2017-03-06,569,북광주,6278,335,광주
2017-03-06,580,북강릉,3031,92,강릉
2017-03-06,581,옥계,922,32,속초
